#doc name topic proportion ...
10	numbers	14	0.19776380153738643	16	0.17120894479385046	23	0.06638714185883997	42	0.061495457721872815	30	0.06079664570230608	22	0.06009783368273934	21	0.0517120894479385	35	0.04821802935010482	40	0.03563941299790356	47	0.03494060097833683	15	0.02585604472396925	46	0.017470300489168415	10	0.016771488469601678	31	0.01607267645003494	4	0.014675052410901468	44	0.011180992313067784	36	0.009084556254367574	38	0.008385744234800839	0	0.008385744234800839	43	0.0069881201956673656	29	0.0069881201956673656	3	0.006289308176100629	17	0.005590496156533892	2	0.005590496156533892	39	0.004891684136967156	28	0.004891684136967156	33	0.0041928721174004195	34	0.0034940600978336828	26	0.0034940600978336828	7	0.0034940600978336828	20	0.002795248078266946	13	0.002795248078266946	48	0.0020964360587002098	45	0.0020964360587002098	24	0.0020964360587002098	18	0.0020964360587002098	1	0.0020964360587002098	49	0.001397624039133473	32	0.001397624039133473	27	0.001397624039133473	8	0.001397624039133473	41	6.988120195667365E-4	37	6.988120195667365E-4	25	6.988120195667365E-4	19	6.988120195667365E-4	12	6.988120195667365E-4	11	6.988120195667365E-4	9	6.988120195667365E-4	6	6.988120195667365E-4	5	6.988120195667365E-4	
11	history	16	0.33608247422680415	46	0.12371134020618557	43	0.1134020618556701	40	0.1045360824742268	21	0.09360824742268041	22	0.053402061855670105	12	0.04536082474226804	23	0.02515463917525773	0	0.014845360824742268	29	0.009690721649484537	7	0.008453608247422681	47	0.008041237113402062	24	0.006804123711340206	30	0.006597938144329897	42	0.006391752577319588	34	0.006185567010309278	4	0.004329896907216495	31	0.0035051546391752578	20	0.0026804123711340207	35	0.002061855670103093	17	0.0018556701030927835	2	0.0018556701030927835	1	0.0018556701030927835	27	0.0016494845360824743	25	0.0016494845360824743	11	0.0016494845360824743	10	0.0016494845360824743	18	0.001443298969072165	39	0.0010309278350515464	36	0.0010309278350515464	33	0.0010309278350515464	3	8.247422680412372E-4	41	6.185567010309278E-4	32	6.185567010309278E-4	28	6.185567010309278E-4	15	6.185567010309278E-4	9	6.185567010309278E-4	6	6.185567010309278E-4	5	6.185567010309278E-4	49	4.123711340206186E-4	48	4.123711340206186E-4	45	4.123711340206186E-4	44	4.123711340206186E-4	38	4.123711340206186E-4	37	2.061855670103093E-4	26	2.061855670103093E-4	19	2.061855670103093E-4	14	2.061855670103093E-4	13	2.061855670103093E-4	8	2.061855670103093E-4	
12	contour	15	0.33184855233853006	23	0.1358574610244989	42	0.13140311804008908	40	0.05790645879732739	0	0.0400890868596882	36	0.031180400890868598	21	0.031180400890868598	1	0.024498886414253896	19	0.017817371937639197	30	0.015590200445434299	39	0.013363028953229399	47	0.011135857461024499	35	0.011135857461024499	29	0.011135857461024499	38	0.008908685968819599	13	0.008908685968819599	2	0.008908685968819599	33	0.0066815144766146995	31	0.0066815144766146995	46	0.004454342984409799	44	0.004454342984409799	43	0.004454342984409799	41	0.004454342984409799	34	0.004454342984409799	32	0.004454342984409799	28	0.004454342984409799	18	0.004454342984409799	16	0.004454342984409799	14	0.004454342984409799	10	0.004454342984409799	6	0.004454342984409799	49	0.0022271714922048997	48	0.0022271714922048997	45	0.0022271714922048997	37	0.0022271714922048997	27	0.0022271714922048997	26	0.0022271714922048997	25	0.0022271714922048997	24	0.0022271714922048997	22	0.0022271714922048997	20	0.0022271714922048997	17	0.0022271714922048997	12	0.0022271714922048997	11	0.0022271714922048997	9	0.0022271714922048997	8	0.0022271714922048997	7	0.0022271714922048997	5	0.0022271714922048997	4	0.0022271714922048997	3	0.0022271714922048997	
13	airy	11	0.5032878098128477	5	0.23505843516226074	17	0.2153715091978809	16	0.01296488565875995	48	0.005816894284269095	8	0.005324388360887043	45	0.004445864281340681	43	0.0032345659292388786	31	0.002276176024279211	10	0.0022495540824747757	38	0.0017171152463860714	20	0.0015174506828528073	26	9.983228176663206E-4	44	7.853472832308389E-4	36	6.1230466150201E-4	9	5.856827196975748E-4	46	4.658839815776163E-4	39	3.860181561643106E-4	24	3.593962143598754E-4	18	3.3277427255544017E-4	6	3.3277427255544017E-4	49	3.06152330751005E-4	37	2.2628650533769933E-4	47	2.1297553443548172E-4	7	1.996645635332641E-4	42	1.597316508266113E-4	14	1.464206799243937E-4	22	9.317679631552325E-5	13	5.324388360887043E-5	34	3.9932912706652826E-5	3	3.9932912706652826E-5	1	3.9932912706652826E-5	0	3.9932912706652826E-5	35	2.6621941804435215E-5	29	2.6621941804435215E-5	28	2.6621941804435215E-5	25	2.6621941804435215E-5	21	2.6621941804435215E-5	4	2.6621941804435215E-5	2	2.6621941804435215E-5	41	1.3310970902217608E-5	40	1.3310970902217608E-5	33	1.3310970902217608E-5	32	1.3310970902217608E-5	30	1.3310970902217608E-5	27	1.3310970902217608E-5	23	1.3310970902217608E-5	19	1.3310970902217608E-5	15	1.3310970902217608E-5	12	1.3310970902217608E-5	
14	plant	48	0.38545454545454544	16	0.06	49	0.05272727272727273	24	0.04727272727272727	43	0.04181818181818182	8	0.038181818181818185	7	0.038181818181818185	44	0.02909090909090909	34	0.025454545454545455	14	0.02181818181818182	25	0.01818181818181818	17	0.01818181818181818	13	0.01818181818181818	1	0.01818181818181818	28	0.016363636363636365	26	0.016363636363636365	41	0.014545454545454545	36	0.00909090909090909	31	0.00909090909090909	27	0.00909090909090909	32	0.007272727272727273	23	0.007272727272727273	5	0.007272727272727273	0	0.007272727272727273	39	0.005454545454545455	30	0.005454545454545455	20	0.005454545454545455	18	0.005454545454545455	4	0.005454545454545455	46	0.0036363636363636364	38	0.0036363636363636364	37	0.0036363636363636364	35	0.0036363636363636364	22	0.0036363636363636364	21	0.0036363636363636364	11	0.0036363636363636364	10	0.0036363636363636364	6	0.0036363636363636364	2	0.0036363636363636364	47	0.0018181818181818182	45	0.0018181818181818182	42	0.0018181818181818182	40	0.0018181818181818182	33	0.0018181818181818182	29	0.0018181818181818182	19	0.0018181818181818182	15	0.0018181818181818182	12	0.0018181818181818182	9	0.0018181818181818182	3	0.0018181818181818182	
15	figures	21	0.6296296296296297	48	0.06084656084656084	43	0.037037037037037035	1	0.0291005291005291	34	0.018518518518518517	24	0.018518518518518517	42	0.010582010582010581	33	0.010582010582010581	25	0.010582010582010581	20	0.010582010582010581	49	0.007936507936507936	29	0.007936507936507936	28	0.007936507936507936	10	0.007936507936507936	7	0.007936507936507936	46	0.005291005291005291	45	0.005291005291005291	30	0.005291005291005291	27	0.005291005291005291	17	0.005291005291005291	14	0.005291005291005291	13	0.005291005291005291	12	0.005291005291005291	8	0.005291005291005291	4	0.005291005291005291	2	0.005291005291005291	0	0.005291005291005291	47	0.0026455026455026454	44	0.0026455026455026454	41	0.0026455026455026454	40	0.0026455026455026454	39	0.0026455026455026454	38	0.0026455026455026454	37	0.0026455026455026454	36	0.0026455026455026454	35	0.0026455026455026454	32	0.0026455026455026454	31	0.0026455026455026454	26	0.0026455026455026454	23	0.0026455026455026454	22	0.0026455026455026454	19	0.0026455026455026454	18	0.0026455026455026454	16	0.0026455026455026454	15	0.0026455026455026454	11	0.0026455026455026454	9	0.0026455026455026454	6	0.0026455026455026454	5	0.0026455026455026454	3	0.0026455026455026454	
16	lactea	8	0.2835130970724191	32	0.137904468412943	0	0.08782742681047766	10	0.08012326656394453	34	0.06317411402157165	39	0.04468412942989214	30	0.040061633281972264	3	0.03543913713405239	49	0.026964560862865947	41	0.02234206471494607	15	0.02234206471494607	9	0.01694915254237288	5	0.01078582434514638	13	0.010015408320493066	48	0.009244992295839754	25	0.00847457627118644	18	0.00847457627118644	14	0.007704160246533128	45	0.006933744221879815	27	0.006933744221879815	16	0.0061633281972265025	4	0.00539291217257319	23	0.004622496147919877	12	0.004622496147919877	46	0.003852080123266564	31	0.003852080123266564	26	0.003852080123266564	20	0.003852080123266564	7	0.003852080123266564	40	0.0030816640986132513	37	0.0030816640986132513	24	0.0030816640986132513	21	0.0030816640986132513	17	0.0023112480739599386	43	0.0015408320493066256	35	0.0015408320493066256	29	0.0015408320493066256	1	0.0015408320493066256	47	7.704160246533128E-4	44	7.704160246533128E-4	42	7.704160246533128E-4	38	7.704160246533128E-4	36	7.704160246533128E-4	33	7.704160246533128E-4	28	7.704160246533128E-4	22	7.704160246533128E-4	19	7.704160246533128E-4	11	7.704160246533128E-4	6	7.704160246533128E-4	2	7.704160246533128E-4	
17	selection	44	0.5455696202531646	23	0.08155515370705244	15	0.06980108499095841	35	0.06365280289330923	0	0.056962025316455694	4	0.04213381555153707	25	0.020433996383363472	24	0.019168173598553346	30	0.014285714285714285	10	0.011030741410488246	18	0.010669077757685353	41	0.007775768535262206	19	0.007233273056057866	49	0.006329113924050633	21	0.0054249547920434	2	0.0045207956600361665	42	0.003978300180831827	34	0.0032549728752260397	47	0.0028933092224231465	40	0.00216998191681736	33	0.0016274864376130199	14	0.0016274864376130199	46	0.0014466546112115732	38	0.0012658227848101266	31	0.0012658227848101266	28	0.0012658227848101266	43	0.00108499095840868	12	0.00108499095840868	3	0.00108499095840868	1	0.00108499095840868	36	9.041591320072332E-4	32	9.041591320072332E-4	39	7.233273056057866E-4	9	7.233273056057866E-4	37	5.4249547920434E-4	13	5.4249547920434E-4	29	3.616636528028933E-4	27	3.616636528028933E-4	22	3.616636528028933E-4	17	3.616636528028933E-4	16	3.616636528028933E-4	11	3.616636528028933E-4	6	3.616636528028933E-4	5	3.616636528028933E-4	48	1.8083182640144665E-4	45	1.8083182640144665E-4	26	1.8083182640144665E-4	20	1.8083182640144665E-4	8	1.8083182640144665E-4	7	1.8083182640144665E-4	
18	harrison	8	0.16931326046607548	23	0.09342132398432666	21	0.08785316560115487	40	0.08372860383584244	4	0.08290369148277996	7	0.06166219839142091	14	0.051557022066405445	44	0.04516395133017117	0	0.03134666941637451	30	0.02907816044545267	10	0.02887193235718705	16	0.02660342338626521	25	0.0208290369148278	18	0.020210352650030933	31	0.01876675603217158	46	0.017735615590843475	35	0.01711693132604661	47	0.015260878531656011	29	0.014642194266859147	3	0.012373685295937306	19	0.011961229119406063	43	0.009692720148484223	26	0.006599298824499897	27	0.005155702206640545	24	0.004949474118374922	15	0.004743246030109301	13	0.004330789853578057	12	0.003712105588781192	42	0.0028871932357187047	2	0.002680965147453083	49	0.0020622808826562177	34	0.0016498247061249743	36	0.0014435966178593523	6	0.0014435966178593523	1	0.0012373685295937306	32	0.0010311404413281089	20	0.0010311404413281089	45	8.249123530624871E-4	28	8.249123530624871E-4	22	6.186842647968653E-4	38	4.1245617653124357E-4	37	4.1245617653124357E-4	9	4.1245617653124357E-4	48	2.0622808826562179E-4	41	2.0622808826562179E-4	39	2.0622808826562179E-4	33	2.0622808826562179E-4	17	2.0622808826562179E-4	11	2.0622808826562179E-4	5	2.0622808826562179E-4	
19	pollen	44	0.2663811563169165	0	0.11092077087794433	41	0.09764453961456103	15	0.0873661670235546	23	0.08051391862955032	3	0.07408993576017131	35	0.07366167023554604	10	0.03683083511777302	34	0.029978586723768737	30	0.022698072805139188	8	0.02226980728051392	32	0.020985010706638114	14	0.006852248394004282	40	0.005139186295503212	25	0.005139186295503212	24	0.005139186295503212	46	0.004282655246252677	31	0.004282655246252677	18	0.003854389721627409	1	0.003854389721627409	33	0.003426124197002141	2	0.003426124197002141	49	0.0029978586723768737	47	0.002569593147751606	37	0.002569593147751606	7	0.0021413276231263384	28	0.0017130620985010706	21	0.0017130620985010706	17	0.0017130620985010706	4	0.0017130620985010706	42	0.001284796573875803	29	0.001284796573875803	27	0.001284796573875803	19	0.001284796573875803	39	8.565310492505353E-4	38	8.565310492505353E-4	20	8.565310492505353E-4	13	8.565310492505353E-4	9	8.565310492505353E-4	48	4.2826552462526765E-4	45	4.2826552462526765E-4	43	4.2826552462526765E-4	36	4.2826552462526765E-4	26	4.2826552462526765E-4	22	4.2826552462526765E-4	16	4.2826552462526765E-4	12	4.2826552462526765E-4	11	4.2826552462526765E-4	6	4.2826552462526765E-4	5	4.2826552462526765E-4	
20	airy	17	0.38252020353187666	5	0.37803052978150253	11	0.126908111343909	8	0.03292427416941036	48	0.025441484585453457	16	0.01646213708470518	38	0.004788985333732416	46	0.00299311583358276	39	0.002394492666866208	20	0.0020951810835079317	45	0.0017958695001496557	47	0.00149655791679138	41	0.00149655791679138	37	0.001197246333433104	7	0.001197246333433104	6	0.001197246333433104	0	0.001197246333433104	31	8.979347500748278E-4	27	8.979347500748278E-4	19	8.979347500748278E-4	3	8.979347500748278E-4	42	5.98623166716552E-4	35	5.98623166716552E-4	30	5.98623166716552E-4	26	5.98623166716552E-4	25	5.98623166716552E-4	22	5.98623166716552E-4	21	5.98623166716552E-4	14	5.98623166716552E-4	10	5.98623166716552E-4	9	5.98623166716552E-4	4	5.98623166716552E-4	1	5.98623166716552E-4	49	2.99311583358276E-4	44	2.99311583358276E-4	43	2.99311583358276E-4	40	2.99311583358276E-4	36	2.99311583358276E-4	34	2.99311583358276E-4	33	2.99311583358276E-4	32	2.99311583358276E-4	29	2.99311583358276E-4	28	2.99311583358276E-4	24	2.99311583358276E-4	23	2.99311583358276E-4	18	2.99311583358276E-4	15	2.99311583358276E-4	13	2.99311583358276E-4	12	2.99311583358276E-4	2	2.99311583358276E-4	
21	lowland	39	0.18518518518518517	33	0.08024691358024691	23	0.08024691358024691	13	0.04938271604938271	32	0.037037037037037035	21	0.037037037037037035	24	0.030864197530864196	8	0.030864197530864196	4	0.030864197530864196	49	0.024691358024691357	30	0.024691358024691357	18	0.024691358024691357	0	0.024691358024691357	19	0.018518518518518517	16	0.018518518518518517	1	0.018518518518518517	48	0.012345679012345678	46	0.012345679012345678	45	0.012345679012345678	44	0.012345679012345678	38	0.012345679012345678	35	0.012345679012345678	34	0.012345679012345678	26	0.012345679012345678	25	0.012345679012345678	7	0.012345679012345678	5	0.012345679012345678	2	0.012345679012345678	47	0.006172839506172839	43	0.006172839506172839	42	0.006172839506172839	41	0.006172839506172839	40	0.006172839506172839	37	0.006172839506172839	36	0.006172839506172839	31	0.006172839506172839	29	0.006172839506172839	28	0.006172839506172839	27	0.006172839506172839	22	0.006172839506172839	20	0.006172839506172839	17	0.006172839506172839	15	0.006172839506172839	14	0.006172839506172839	12	0.006172839506172839	11	0.006172839506172839	10	0.006172839506172839	9	0.006172839506172839	6	0.006172839506172839	3	0.006172839506172839	
22	plant	24	0.19741100323624594	46	0.17475728155339806	21	0.13754045307443366	23	0.10679611650485436	40	0.06310679611650485	49	0.032362459546925564	15	0.032362459546925564	35	0.024271844660194174	34	0.024271844660194174	47	0.016181229773462782	44	0.016181229773462782	41	0.016181229773462782	30	0.016181229773462782	0	0.012944983818770227	48	0.011326860841423949	43	0.009708737864077669	32	0.009708737864077669	29	0.006472491909385114	25	0.006472491909385114	18	0.006472491909385114	13	0.006472491909385114	36	0.0048543689320388345	33	0.0048543689320388345	16	0.0048543689320388345	8	0.0048543689320388345	42	0.003236245954692557	31	0.003236245954692557	14	0.003236245954692557	7	0.003236245954692557	6	0.003236245954692557	3	0.003236245954692557	2	0.003236245954692557	1	0.003236245954692557	45	0.0016181229773462784	39	0.0016181229773462784	38	0.0016181229773462784	37	0.0016181229773462784	28	0.0016181229773462784	27	0.0016181229773462784	26	0.0016181229773462784	22	0.0016181229773462784	20	0.0016181229773462784	19	0.0016181229773462784	17	0.0016181229773462784	12	0.0016181229773462784	11	0.0016181229773462784	10	0.0016181229773462784	9	0.0016181229773462784	5	0.0016181229773462784	4	0.0016181229773462784	
